tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
WTA,Naomi Osaka,2611,1673,2553,1052,0.6407506702412868,0.4120642381511947,0.5276917118512781,0.9217391304347826,0.9296116504854369,0.9496567505720824,345.0,412.0,437.0,1194.0,4.0,-0.3470199630664179,-1.0869423236929137
WTA,Ons Jabeur,3579,2147,3653,1655,0.5998882369376921,0.45305228579249934,0.5257190265486725,0.9869848156182213,0.9758771929824561,0.9744897959183674,461.0,456.0,588.0,1505.0,1.0,1.4952412747476684,-0.08420410584984266
WTA,P. Kvitova,1108,702,1134,520,0.6335740072202166,0.4585537918871252,0.5450490633363069,,,,,,,,,,
WTA,P. Martic,1074,636,1153,535,0.5921787709497207,0.4640069384215091,0.5258194881005838,,,,,,,,,,
WTA,Paula Badosa,1795,1076,1740,737,0.5994428969359331,0.4235632183908046,0.5128712871287129,0.9913793103448276,0.9382022471910112,0.9447513812154696,232.0,178.0,181.0,591.0,3.0,0.7478970379444501,0.39339866300811316
WTA,Petra Kvitova,2582,1594,2625,1113,0.6173508907823393,0.424,0.5198770885346649,0.95625,0.9385245901639344,0.9439579684763573,320.0,488.0,571.0,1379.0,4.0,0.22954249848889297,-0.32536476318870244
WTA,Petra Martic,3069,1859,3177,1350,0.6057347670250897,0.42492917847025496,0.5137688120397054,0.9648562300319489,0.9724770642201835,0.9258064516129032,313.0,218.0,310.0,841.0,3.0,0.6577582884830262,-0.005218471607659821
WTA,Qiang Wang,1308,775,1365,561,0.5925076452599388,0.41098901098901097,0.4998129442573887,0.9533678756476683,0.9602272727272727,0.9497206703910615,193.0,176.0,179.0,548.0,1.0,0.5462583309764255,-0.48368938073104784
WTA,Qinwen Zheng,1264,774,1316,562,0.6123417721518988,0.4270516717325228,0.517829457364341,0.9814814814814815,0.9637305699481865,0.9512195121951219,162.0,193.0,164.0,519.0,1.0,1.022019473920087,0.07589715452031404
WTA,S. Halep,2006,1218,2279,1127,0.6071784646061814,0.4945151382185169,0.5472578763127188,,,,,,,,,,
WTA,S. Kenin,1108,675,1062,442,0.6092057761732852,0.416195856873823,0.5147465437788018,,,,,,,,,,
WTA,S. Stephens,1225,736,1316,616,0.6008163265306122,0.46808510638297873,0.5320739866194412,,,,,,,,,,
WTA,Sara Sorribes Tormo,1557,775,1552,696,0.49775208734746307,0.4484536082474227,0.473142489546478,0.9833333333333333,0.9705882352941176,0.9504132231404959,240.0,136.0,121.0,497.0,1.0,1.1375089681317236,0.11170099354339931
WTA,Serena Williams,2909,1876,3043,1398,0.6448951529735304,0.45941505093657575,0.5500672043010753,0.9439252336448598,0.8960573476702509,0.9069423929098966,428.0,558.0,677.0,1663.0,4.0,-0.8997035001852403,-0.106396255060272
WTA,Shelby Rogers,2117,1269,2152,869,0.5994331601322627,0.4038104089219331,0.5008198641368002,0.952755905511811,0.923728813559322,0.9,254.0,236.0,170.0,660.0,6.0,-0.449023329632511,0.10643617854981559
WTA,Shuai Zhang,2225,1283,2212,964,0.5766292134831461,0.4358047016274864,0.506423258958756,0.9680365296803652,0.9537037037037037,0.988,219.0,216.0,250.0,685.0,1.0,1.0359153788024047,-0.5871297547123651
WTA,Simona Halep,2641,1584,2669,1254,0.5997728133282847,0.4698388909704009,0.5344632768361582,0.9520958083832335,0.9399038461538461,0.9108108108108108,501.0,416.0,370.0,1287.0,6.0,-0.12887495963329937,-0.051879266104732966
WTA,Sloane Stephens,2523,1473,2550,1127,0.5838287752675386,0.4419607843137255,0.5125172481766214,0.9724137931034482,0.964769647696477,0.940379403794038,435.0,369.0,369.0,1173.0,3.0,0.7999610049507146,0.004848703084670249
WTA,Sofia Kenin,1860,1119,2013,840,0.6016129032258064,0.4172876304023845,0.5058094500387297,0.9812834224598931,0.9354838709677419,0.922077922077922,374.0,248.0,231.0,853.0,3.0,0.34504393020348695,0.4364050577050908
WTA,Sorana Cirstea,2751,1571,2572,1098,0.5710650672482733,0.42690513219284604,0.5014089798985535,0.93717277486911,0.9508196721311475,0.908695652173913,191.0,244.0,230.0,665.0,6.0,-0.21512412759496535,-0.3555901808705668
WTA,Su Wei Hsieh,1377,741,1358,619,0.5381263616557734,0.45581737849779086,0.49725776965265084,0.9626168224299065,0.927536231884058,0.9322033898305084,107.0,138.0,118.0,363.0,4.0,0.05671406566699918,-0.04722423441277263
WTA,Svetlana Kuznetsova,1546,861,1558,696,0.556921086675291,0.4467265725288832,0.501610824742268,0.958041958041958,0.9368421052631579,0.9794871794871794,286.0,190.0,195.0,671.0,4.0,0.5718298141791892,-0.6732231471740324
WTA,Tatjana Maria,1768,993,1660,682,0.5616515837104072,0.4108433734939759,0.4886231038506418,0.9794238683127572,0.9668508287292817,0.9339622641509434,243.0,181.0,212.0,636.0,3.0,0.8706000735705707,0.21649379996815185
